id,Vertices,Parameter,Probability,Creation Time,Analysis Time,Timestamp,Exit via Timeout,Time Limit
,50,12,0.1,0.007,0.005,15:02:01,False,30000s
,50,12,0.1,0.006,0.005,15:02:01,False,30000s
,50,12,0.1,0.004,0.009,15:02:01,False,30000s
,50,12,0.1,0.005,0.006,15:02:01,False,30000s
,50,12,0.1,0.005,0.006,15:02:01,False,30000s
,50,12,0.1,0.004,0.005,15:02:01,False,30000s
,50,12,0.1,0.007,0.008,15:02:02,False,30000s
,50,12,0.1,0.004,0.007,15:02:02,False,30000s
,50,12,0.1,0.005,0.005,15:02:02,False,30000s
,50,12,0.1,0.006,0.007,15:02:02,False,30000s
,50,12,0.1,0.005,0.006,15:02:02,False,30000s
,50,12,0.1,0.006,0.005,15:02:02,False,30000s
,50,12,0.1,0.006,0.005,15:02:02,False,30000s
,50,12,0.1,0.005,0.006,15:02:02,False,30000s
,50,12,0.1,0.005,0.007,15:02:02,False,30000s
,50,12,0.1,0.005,0.005,15:02:02,False,30000s
,50,12,0.1,0.005,0.005,15:02:02,False,30000s
,50,12,0.1,0.005,0.006,15:02:03,False,30000s
,50,12,0.1,0.005,0.007,15:02:03,False,30000s
,50,12,0.1,0.005,0.006,15:02:03,False,30000s
,50,12,0.1,0.005,0.004,15:02:03,False,30000s
,50,12,0.1,0.007,0.006,15:02:03,False,30000s
,50,12,0.1,0.005,0.007,15:02:03,False,30000s
,50,12,0.1,0.004,0.006,15:02:03,False,30000s
,50,12,0.1,0.005,0.011,15:02:03,False,30000s
,50,12,0.1,0.006,0.006,15:02:03,False,30000s
,50,12,0.1,0.004,0.005,15:02:03,False,30000s
,50,12,0.1,0.005,0.007,15:02:03,False,30000s
,50,12,0.1,0.008,0.011,15:02:03,False,30000s
,50,12,0.1,0.006,0.005,15:02:04,False,30000s
,50,12,0.1,0.005,0.006,15:02:04,False,30000s
,50,12,0.1,0.007,0.017,15:02:04,False,30000s
,50,12,0.1,0.005,0.01,15:02:04,False,30000s
,50,12,0.1,0.007,0.011,15:02:04,False,30000s
,50,12,0.1,0.007,0.007,15:02:04,False,30000s
,50,12,0.1,0.004,0.005,15:02:04,False,30000s
,50,12,0.1,0.005,0.006,15:02:04,False,30000s
,50,12,0.1,0.006,0.009,15:02:04,False,30000s
,50,12,0.1,0.004,0.005,15:02:04,False,30000s
,50,12,0.1,0.005,0.005,15:02:04,False,30000s
,50,12,0.1,0.005,0.005,15:02:05,False,30000s
,50,12,0.1,0.004,0.005,15:02:05,False,30000s
,50,12,0.1,0.006,0.005,15:02:05,False,30000s
,50,12,0.1,0.005,0.005,15:02:05,False,30000s
,50,12,0.1,0.006,0.008,15:02:05,False,30000s
,50,12,0.1,0.008,0.005,15:02:05,False,30000s
,50,12,0.1,0.005,0.007,15:02:05,False,30000s
,50,12,0.3,0.012,0.005,15:02:05,False,30000s
,50,12,0.3,0.012,0.006,15:02:05,False,30000s
,50,12,0.3,0.013,0.006,15:02:05,False,30000s
,50,12,0.3,0.01,0.007,15:02:05,False,30000s
,50,12,0.3,0.006,0.007,15:02:06,False,30000s
,50,12,0.3,0.007,0.005,15:02:06,False,30000s
,50,12,0.3,0.016,0.007,15:02:06,False,30000s
,50,12,0.3,0.006,0.004,15:02:06,False,30000s
,50,12,0.3,0.008,0.004,15:02:06,False,30000s
,50,12,0.3,0.007,0.005,15:02:06,False,30000s
,50,12,0.3,0.01,0.004,15:02:06,False,30000s
,50,12,0.3,0.01,0.006,15:02:06,False,30000s
,50,12,0.3,0.008,0.006,15:02:06,False,30000s
,50,12,0.3,0.01,0.006,15:02:06,False,30000s
,50,12,0.3,0.007,0.004,15:02:07,False,30000s
,50,12,0.3,0.012,0.004,15:02:07,False,30000s
,50,12,0.3,0.009,0.005,15:02:07,False,30000s
,50,12,0.3,0.009,0.007,15:02:07,False,30000s
,50,12,0.3,0.008,0.006,15:02:07,False,30000s
,50,12,0.3,0.007,0.008,15:02:07,False,30000s
,50,12,0.3,0.009,0.004,15:02:07,False,30000s
,50,12,0.3,0.007,0.005,15:02:07,False,30000s
,50,12,0.3,0.009,0.005,15:02:07,False,30000s
,50,12,0.3,0.013,0.004,15:02:07,False,30000s
,50,12,0.3,0.009,0.004,15:02:07,False,30000s
,50,12,0.3,0.008,0.005,15:02:07,False,30000s
,50,12,0.3,0.007,0.004,15:02:08,False,30000s
,50,12,0.3,0.01,0.005,15:02:08,False,30000s
,50,12,0.3,0.01,0.004,15:02:08,False,30000s
,50,12,0.3,0.01,0.009,15:02:08,False,30000s
